HEADER
VTF File Version,1.0
VTF File Type,0
PID,48
Generated on,2024-06-20 04:46:39
Resolution,ms
Min Resolution,ns
Trace Version,1.0
XRT Version,2022.2

STRUCTURE
Group_Start,Native API Host Trace
Dynamic_Row,1,Native XRT API Calls,API Events
Group_Start,Host to Device Data Transfers
Dynamic_Row,2,Reads,Read Transfers
Dynamic_Row,3,Writes,Write Transfers
Group_End,Host to Device Data Transfers
Group_End,Native API Host Trace

MAPPING
14,READ
9,WRITE
15,dma0
16,dma0_0
11,xrt::bo::address
6,xrt::bo::bo
7,xrt::bo::map
8,xrt::bo::sync
1,xrt::device::device
2,xrt::device::load_xclbin
5,xrt::kernel::group_id
4,xrt::kernel::kernel
10,xrt::run::run
12,xrt::run::start
13,xrt::run::wait
3,xrtDeviceOpenFromXcl

EVENTS
1,0,6.916476,1,API_CALL,1
2,1,742.844654,1,API_CALL,1
3,0,742.850904,1,API_CALL,2
4,3,852.516521,1,API_CALL,2
5,0,852.522561,1,API_CALL,3
6,5,852.523051,1,API_CALL,3
7,0,852.530151,1,API_CALL,4
8,7,856.646885,1,API_CALL,4
9,0,857.136372,1,API_CALL,5
10,9,857.136442,1,API_CALL,5
11,0,857.138422,1,API_CALL,1
12,11,857.138572,1,API_CALL,1
13,0,857.140252,1,API_CALL,6
14,13,857.171612,1,API_CALL,6
15,0,857.174372,1,API_CALL,7
16,15,857.174632,1,API_CALL,7
17,0,857.225291,1,API_CALL,5
18,17,857.225371,1,API_CALL,5
19,0,857.226591,1,API_CALL,1
20,19,857.226681,1,API_CALL,1
21,0,857.228061,1,API_CALL,6
22,21,857.237891,1,API_CALL,6
23,0,857.239821,1,API_CALL,7
24,23,857.239921,1,API_CALL,7
25,0,857.287371,1,API_CALL,8
25,0,857.287371,3,API_CALL,9
26,25,857.806888,1,API_CALL,8
26,25,857.806888,3,API_CALL,9
27,0,857.810668,1,API_CALL,8
27,0,857.810668,3,API_CALL,9
28,27,857.833757,1,API_CALL,8
28,27,857.833757,3,API_CALL,9
29,0,857.835597,1,API_CALL,5
30,29,857.835667,1,API_CALL,5
31,0,857.836887,1,API_CALL,1
32,31,857.836987,1,API_CALL,1
33,0,857.838317,1,API_CALL,6
34,33,857.851027,1,API_CALL,6
35,0,857.852387,1,API_CALL,7
36,35,857.852427,1,API_CALL,7
37,0,857.856057,1,API_CALL,10
38,37,857.878167,1,API_CALL,10
39,0,857.883667,1,API_CALL,11
40,39,857.883727,1,API_CALL,11
41,0,857.885867,1,API_CALL,11
42,41,857.885897,1,API_CALL,11
43,0,857.887247,1,API_CALL,11
44,43,857.887277,1,API_CALL,11
45,0,857.889797,1,API_CALL,12
46,45,857.897727,1,API_CALL,12
47,0,857.899677,1,API_CALL,13
48,47,858.084086,1,API_CALL,13
49,0,858.085366,1,API_CALL,10
50,49,858.096816,1,API_CALL,10
51,0,858.098336,1,API_CALL,11
52,51,858.098366,1,API_CALL,11
53,0,858.099226,1,API_CALL,11
54,53,858.099256,1,API_CALL,11
55,0,858.099976,1,API_CALL,11
56,55,858.100016,1,API_CALL,11
57,0,858.101376,1,API_CALL,12
58,57,858.107146,1,API_CALL,12
59,0,858.111986,1,API_CALL,13
60,59,858.261275,1,API_CALL,13
61,0,858.262305,1,API_CALL,10
62,61,858.262615,1,API_CALL,10
63,0,858.263485,1,API_CALL,11
64,63,858.263515,1,API_CALL,11
65,0,858.264375,1,API_CALL,11
66,65,858.264415,1,API_CALL,11
67,0,858.265165,1,API_CALL,11
68,67,858.265195,1,API_CALL,11
69,0,858.266285,1,API_CALL,12
70,69,858.270565,1,API_CALL,12
71,0,858.271735,1,API_CALL,13
72,71,858.386884,1,API_CALL,13
73,0,858.387924,1,API_CALL,10
74,73,858.388184,1,API_CALL,10
75,0,858.388984,1,API_CALL,11
76,75,858.389014,1,API_CALL,11
77,0,858.389684,1,API_CALL,11
78,77,858.389724,1,API_CALL,11
79,0,858.390364,1,API_CALL,11
80,79,858.390404,1,API_CALL,11
81,0,858.391344,1,API_CALL,12
82,81,858.395274,1,API_CALL,12
83,0,858.396164,1,API_CALL,13
84,83,858.508523,1,API_CALL,13
85,0,858.509403,1,API_CALL,10
86,85,858.509643,1,API_CALL,10
87,0,858.510343,1,API_CALL,11
88,87,858.510383,1,API_CALL,11
89,0,858.511023,1,API_CALL,11
90,89,858.511053,1,API_CALL,11
91,0,858.511803,1,API_CALL,11
92,91,858.511843,1,API_CALL,11
93,0,858.512873,1,API_CALL,12
94,93,858.516343,1,API_CALL,12
95,0,858.517283,1,API_CALL,13
96,95,858.631072,1,API_CALL,13
97,0,858.631922,1,API_CALL,10
98,97,858.632152,1,API_CALL,10
99,0,858.632842,1,API_CALL,11
100,99,858.632882,1,API_CALL,11
101,0,858.633602,1,API_CALL,11
102,101,858.633632,1,API_CALL,11
103,0,858.634282,1,API_CALL,11
104,103,858.634322,1,API_CALL,11
105,0,858.635452,1,API_CALL,12
106,105,858.639132,1,API_CALL,12
107,0,858.640022,1,API_CALL,13
108,107,858.750971,1,API_CALL,13
109,0,858.751771,1,API_CALL,10
110,109,858.752011,1,API_CALL,10
111,0,858.752882,1,API_CALL,11
112,111,858.752911,1,API_CALL,11
113,0,858.753622,1,API_CALL,11
114,113,858.753651,1,API_CALL,11
115,0,858.754302,1,API_CALL,11
116,115,858.754331,1,API_CALL,11
117,0,858.755511,1,API_CALL,12
118,117,858.759031,1,API_CALL,12
119,0,858.759931,1,API_CALL,13
120,119,858.870611,1,API_CALL,13
121,0,858.871461,1,API_CALL,10
122,121,858.871691,1,API_CALL,10
123,0,858.872371,1,API_CALL,11
124,123,858.872401,1,API_CALL,11
125,0,858.873051,1,API_CALL,11
126,125,858.873091,1,API_CALL,11
127,0,858.873731,1,API_CALL,11
128,127,858.873761,1,API_CALL,11
129,0,858.875151,1,API_CALL,12
130,129,858.878641,1,API_CALL,12
131,0,858.879561,1,API_CALL,13
132,131,858.990770,1,API_CALL,13
133,0,858.991770,1,API_CALL,10
134,133,858.992060,1,API_CALL,10
135,0,858.992880,1,API_CALL,11
136,135,858.992920,1,API_CALL,11
137,0,858.993750,1,API_CALL,11
138,137,858.993790,1,API_CALL,11
139,0,858.994450,1,API_CALL,11
140,139,858.994480,1,API_CALL,11
141,0,858.995750,1,API_CALL,12
142,141,858.998830,1,API_CALL,12
143,0,858.999860,1,API_CALL,13
144,143,859.112259,1,API_CALL,13
145,0,859.113109,1,API_CALL,10
146,145,859.113349,1,API_CALL,10
147,0,859.114049,1,API_CALL,11
148,147,859.114089,1,API_CALL,11
149,0,859.114729,1,API_CALL,11
150,149,859.114769,1,API_CALL,11
151,0,859.115499,1,API_CALL,11
152,151,859.115529,1,API_CALL,11
153,0,859.116679,1,API_CALL,12
154,153,859.120409,1,API_CALL,12
155,0,859.121279,1,API_CALL,13
156,155,859.230488,1,API_CALL,13
157,0,859.231308,1,API_CALL,10
158,157,859.231568,1,API_CALL,10
159,0,859.232259,1,API_CALL,11
160,159,859.232299,1,API_CALL,11
161,0,859.232948,1,API_CALL,11
162,161,859.232988,1,API_CALL,11
163,0,859.233708,1,API_CALL,11
164,163,859.233748,1,API_CALL,11
165,0,859.234899,1,API_CALL,12
166,165,859.238168,1,API_CALL,12
167,0,859.239039,1,API_CALL,13
168,167,859.347178,1,API_CALL,13
169,0,859.347988,1,API_CALL,10
170,169,859.348228,1,API_CALL,10
171,0,859.348908,1,API_CALL,11
172,171,859.348948,1,API_CALL,11
173,0,859.349578,1,API_CALL,11
174,173,859.349618,1,API_CALL,11
175,0,859.350248,1,API_CALL,11
176,175,859.350288,1,API_CALL,11
177,0,859.351508,1,API_CALL,12
178,177,859.354408,1,API_CALL,12
179,0,859.355278,1,API_CALL,13
180,179,859.463767,1,API_CALL,13
181,0,859.464587,1,API_CALL,10
182,181,859.464827,1,API_CALL,10
183,0,859.465517,1,API_CALL,11
184,183,859.465547,1,API_CALL,11
185,0,859.466207,1,API_CALL,11
186,185,859.466237,1,API_CALL,11
187,0,859.466887,1,API_CALL,11
188,187,859.466917,1,API_CALL,11
189,0,859.468057,1,API_CALL,12
190,189,859.471187,1,API_CALL,12
191,0,859.472047,1,API_CALL,13
192,191,859.580906,1,API_CALL,13
193,0,859.581716,1,API_CALL,10
194,193,859.581956,1,API_CALL,10
195,0,859.582656,1,API_CALL,11
196,195,859.582686,1,API_CALL,11
197,0,859.583336,1,API_CALL,11
198,197,859.583376,1,API_CALL,11
199,0,859.584016,1,API_CALL,11
200,199,859.584046,1,API_CALL,11
201,0,859.585156,1,API_CALL,12
202,201,859.588636,1,API_CALL,12
203,0,859.589496,1,API_CALL,13
204,203,859.698565,1,API_CALL,13
205,0,859.699445,1,API_CALL,10
206,205,859.699676,1,API_CALL,10
207,0,859.700505,1,API_CALL,11
208,207,859.700536,1,API_CALL,11
209,0,859.701196,1,API_CALL,11
210,209,859.701236,1,API_CALL,11
211,0,859.701876,1,API_CALL,11
212,211,859.701905,1,API_CALL,11
213,0,859.703025,1,API_CALL,12
214,213,859.705996,1,API_CALL,12
215,0,859.706865,1,API_CALL,13
216,215,859.814675,1,API_CALL,13
217,0,859.815465,1,API_CALL,10
218,217,859.815705,1,API_CALL,10
219,0,859.816385,1,API_CALL,11
220,219,859.816425,1,API_CALL,11
221,0,859.817065,1,API_CALL,11
222,221,859.817095,1,API_CALL,11
223,0,859.817735,1,API_CALL,11
224,223,859.817775,1,API_CALL,11
225,0,859.818895,1,API_CALL,12
226,225,859.821865,1,API_CALL,12
227,0,859.822745,1,API_CALL,13
228,227,859.933634,1,API_CALL,13
229,0,859.934504,1,API_CALL,10
230,229,859.934744,1,API_CALL,10
231,0,859.935454,1,API_CALL,11
232,231,859.935484,1,API_CALL,11
233,0,859.936134,1,API_CALL,11
234,233,859.936164,1,API_CALL,11
235,0,859.936804,1,API_CALL,11
236,235,859.936844,1,API_CALL,11
237,0,859.938084,1,API_CALL,12
238,237,859.940924,1,API_CALL,12
239,0,859.941994,1,API_CALL,13
240,239,860.050363,1,API_CALL,13
241,0,860.051163,1,API_CALL,10
242,241,860.051403,1,API_CALL,10
243,0,860.052113,1,API_CALL,11
244,243,860.052153,1,API_CALL,11
245,0,860.052803,1,API_CALL,11
246,245,860.052833,1,API_CALL,11
247,0,860.053473,1,API_CALL,11
248,247,860.053503,1,API_CALL,11
249,0,860.054613,1,API_CALL,12
250,249,860.057873,1,API_CALL,12
251,0,860.058743,1,API_CALL,13
252,251,860.167662,1,API_CALL,13
253,0,860.168462,1,API_CALL,10
254,253,860.168693,1,API_CALL,10
255,0,860.169382,1,API_CALL,11
256,255,860.169422,1,API_CALL,11
257,0,860.170553,1,API_CALL,11
258,257,860.170593,1,API_CALL,11
259,0,860.171273,1,API_CALL,11
260,259,860.171302,1,API_CALL,11
261,0,860.172413,1,API_CALL,12
262,261,860.175933,1,API_CALL,12
263,0,860.176933,1,API_CALL,13
264,263,860.286002,1,API_CALL,13
265,0,860.286822,1,API_CALL,10
266,265,860.287062,1,API_CALL,10
267,0,860.287752,1,API_CALL,11
268,267,860.287782,1,API_CALL,11
269,0,860.288432,1,API_CALL,11
270,269,860.288462,1,API_CALL,11
271,0,860.289092,1,API_CALL,11
272,271,860.289132,1,API_CALL,11
273,0,860.290252,1,API_CALL,12
274,273,860.293432,1,API_CALL,12
275,0,860.294302,1,API_CALL,13
276,275,860.402641,1,API_CALL,13
277,0,860.403561,1,API_CALL,10
278,277,860.403811,1,API_CALL,10
279,0,860.404511,1,API_CALL,11
280,279,860.404541,1,API_CALL,11
281,0,860.405211,1,API_CALL,11
282,281,860.405241,1,API_CALL,11
283,0,860.405881,1,API_CALL,11
284,283,860.405911,1,API_CALL,11
285,0,860.407021,1,API_CALL,12
286,285,860.410681,1,API_CALL,12
287,0,860.411541,1,API_CALL,13
288,287,860.519410,1,API_CALL,13
289,0,860.520220,1,API_CALL,10
290,289,860.520460,1,API_CALL,10
291,0,860.521150,1,API_CALL,11
292,291,860.521180,1,API_CALL,11
293,0,860.522110,1,API_CALL,11
294,293,860.522140,1,API_CALL,11
295,0,860.522870,1,API_CALL,11
296,295,860.522900,1,API_CALL,11
297,0,860.524000,1,API_CALL,12
298,297,860.527780,1,API_CALL,12
299,0,860.528640,1,API_CALL,13
300,299,860.636859,1,API_CALL,13
301,0,860.637779,1,API_CALL,10
302,301,860.638010,1,API_CALL,10
303,0,860.638719,1,API_CALL,11
304,303,860.638750,1,API_CALL,11
305,0,860.639399,1,API_CALL,11
306,305,860.639430,1,API_CALL,11
307,0,860.640079,1,API_CALL,11
308,307,860.640110,1,API_CALL,11
309,0,860.641219,1,API_CALL,12
310,309,860.644509,1,API_CALL,12
311,0,860.645369,1,API_CALL,13
312,311,860.754639,1,API_CALL,13
313,0,860.755439,1,API_CALL,10
314,313,860.755679,1,API_CALL,10
315,0,860.756639,1,API_CALL,11
316,315,860.756669,1,API_CALL,11
317,0,860.757319,1,API_CALL,11
318,317,860.757359,1,API_CALL,11
319,0,860.757999,1,API_CALL,11
320,319,860.758039,1,API_CALL,11
321,0,860.759169,1,API_CALL,12
322,321,860.762539,1,API_CALL,12
323,0,860.763419,1,API_CALL,13
324,323,860.872298,1,API_CALL,13
325,0,860.873098,1,API_CALL,10
326,325,860.873338,1,API_CALL,10
327,0,860.874028,1,API_CALL,11
328,327,860.874068,1,API_CALL,11
329,0,860.874718,1,API_CALL,11
330,329,860.874748,1,API_CALL,11
331,0,860.875378,1,API_CALL,11
332,331,860.875418,1,API_CALL,11
333,0,860.876538,1,API_CALL,12
334,333,860.879498,1,API_CALL,12
335,0,860.880348,1,API_CALL,13
336,335,860.988387,1,API_CALL,13
337,0,860.989217,1,API_CALL,10
338,337,860.989447,1,API_CALL,10
339,0,860.990137,1,API_CALL,11
340,339,860.990177,1,API_CALL,11
341,0,860.990817,1,API_CALL,11
342,341,860.990847,1,API_CALL,11
343,0,860.991497,1,API_CALL,11
344,343,860.991527,1,API_CALL,11
345,0,860.992657,1,API_CALL,12
346,345,860.995937,1,API_CALL,12
347,0,860.996787,1,API_CALL,13
348,347,861.103776,1,API_CALL,13
349,0,861.104587,1,API_CALL,10
350,349,861.104827,1,API_CALL,10
351,0,861.105516,1,API_CALL,11
352,351,861.105546,1,API_CALL,11
353,0,861.106206,1,API_CALL,11
354,353,861.106236,1,API_CALL,11
355,0,861.106876,1,API_CALL,11
356,355,861.106916,1,API_CALL,11
357,0,861.108016,1,API_CALL,12
358,357,861.111006,1,API_CALL,12
359,0,861.111846,1,API_CALL,13
360,359,861.218926,1,API_CALL,13
361,0,861.219766,1,API_CALL,10
362,361,861.220006,1,API_CALL,10
363,0,861.220806,1,API_CALL,11
364,363,861.220836,1,API_CALL,11
365,0,861.221496,1,API_CALL,11
366,365,861.221526,1,API_CALL,11
367,0,861.222176,1,API_CALL,11
368,367,861.222206,1,API_CALL,11
369,0,861.223336,1,API_CALL,12
370,369,861.226286,1,API_CALL,12
371,0,861.227136,1,API_CALL,13
372,371,861.333955,1,API_CALL,13
373,0,861.334765,1,API_CALL,10
374,373,861.335005,1,API_CALL,10
375,0,861.335695,1,API_CALL,11
376,375,861.335725,1,API_CALL,11
377,0,861.336375,1,API_CALL,11
378,377,861.336415,1,API_CALL,11
379,0,861.337045,1,API_CALL,11
380,379,861.337085,1,API_CALL,11
381,0,861.338185,1,API_CALL,12
382,381,861.341345,1,API_CALL,12
383,0,861.342215,1,API_CALL,13
384,383,861.449904,1,API_CALL,13
385,0,861.450704,1,API_CALL,10
386,385,861.450944,1,API_CALL,10
387,0,861.451624,1,API_CALL,11
388,387,861.451664,1,API_CALL,11
389,0,861.452304,1,API_CALL,11
390,389,861.452334,1,API_CALL,11
391,0,861.452974,1,API_CALL,11
392,391,861.453004,1,API_CALL,11
393,0,861.454144,1,API_CALL,12
394,393,861.457524,1,API_CALL,12
395,0,861.458374,1,API_CALL,13
396,395,861.565344,1,API_CALL,13
397,0,861.566144,1,API_CALL,10
398,397,861.566384,1,API_CALL,10
399,0,861.567084,1,API_CALL,11
400,399,861.567113,1,API_CALL,11
401,0,861.567764,1,API_CALL,11
402,401,861.567804,1,API_CALL,11
403,0,861.568444,1,API_CALL,11
404,403,861.568473,1,API_CALL,11
405,0,861.569593,1,API_CALL,12
406,405,861.573043,1,API_CALL,12
407,0,861.573903,1,API_CALL,13
408,407,861.681143,1,API_CALL,13
409,0,861.682093,1,API_CALL,10
410,409,861.682333,1,API_CALL,10
411,0,861.683023,1,API_CALL,11
412,411,861.683053,1,API_CALL,11
413,0,861.683703,1,API_CALL,11
414,413,861.683743,1,API_CALL,11
415,0,861.684373,1,API_CALL,11
416,415,861.684403,1,API_CALL,11
417,0,861.685533,1,API_CALL,12
418,417,861.688733,1,API_CALL,12
419,0,861.689603,1,API_CALL,13
420,419,861.798292,1,API_CALL,13
421,0,861.799192,1,API_CALL,10
422,421,861.799432,1,API_CALL,10
423,0,861.800112,1,API_CALL,11
424,423,861.800152,1,API_CALL,11
425,0,861.800802,1,API_CALL,11
426,425,861.800842,1,API_CALL,11
427,0,861.801472,1,API_CALL,11
428,427,861.801502,1,API_CALL,11
429,0,861.802842,1,API_CALL,12
430,429,861.805942,1,API_CALL,12
